index,response,left_tissue,right_tissue,normalized_overlap_trace_mean,normalized_overlap_trace_std,overlap_effective_rank_mean,overlap_effective_rank_std,supported_contrast_fraction_mean,supported_contrast_fraction_std,overlap_weighted_head_energy_mean,overlap_weighted_head_energy_std,pairwise_penalty_contribution_mean,pairwise_penalty_contribution_std,overlap_eigenvalue_1_mean,overlap_eigenvalue_1_std,overlap_eigenvalue_2_mean,overlap_eigenvalue_2_std,overlap_eigenvalue_3_mean,overlap_eigenvalue_3_std,overlap_eigenvalue_4_mean,overlap_eigenvalue_4_std,overlap_eigenvalue_5_mean,overlap_eigenvalue_5_std,overlap_eigenvalue_6_mean,overlap_eigenvalue_6_std,overlap_eigenvalue_7_mean,overlap_eigenvalue_7_std,overlap_eigenvalue_8_mean,overlap_eigenvalue_8_std
99,SH2D2A,brain_cortex,brain_spinal_cord_cervical_c-1,0.42861175493372194,0.07367594020147168,4.408431634065979,0.3849161441410957,0.3706292440134799,0.09738524945638397,0.10862269179423796,0.08139965933489468,0.00014810277279303567,4.00930185754978e-05,0.7078627183022476,0.35358979452889433,0.34265429410795234,0.1165889580539882,0.21675178782962892,0.08593465125567874,0.14457495264134068,0.0531862060519708,0.09241584172401121,0.03764045273799006,0.059861986863766606,0.021799983333813684,0.03815607536160143,0.013309553167462638,0.023168587272800748,0.010952855217374602
100,SH2D2A,brain_frontal_cortex_ba9,brain_hypothalamus,0.520235950271976,0.0694227361416673,4.406621066202951,0.28307305528736365,0.5256427772359472,0.09880268253865264,0.06432786323088639,0.06084072795198188,8.251736298006182e-05,2.5068071494913686e-05,0.7551072027581982,0.28583127123837426,0.3605876467792595,0.12082685563180373,0.23193157319073993,0.07494691342342656,0.1576452329982576,0.06045199300969339,0.09637788256880805,0.0364681883473087,0.06294970935445356,0.022357068656053476,0.03806777123917503,0.014352082782684199,0.024123030330009808,0.009536706616998016
101,SH2D2A,brain_frontal_cortex_ba9,brain_nucleus_accumbens_basal_ganglia,0.5554540174902751,0.059558053477041926,4.407302740067373,0.30167168712121734,0.5704733239818266,0.09723559737897837,0.03156367220295994,0.026497887696965216,4.7262428053602786e-05,1.515498093723663e-05,0.696197885957836,0.2620515881624644,0.32830059710438675,0.10577184447811994,0.21922193023459274,0.07421270128991651,0.1453053786624099,0.05575533775956162,0.09118693577626866,0.036739928258092934,0.05773292886221204,0.021095644722681255,0.037267787772461765,0.014607236898785951,0.023214577086288813,0.0095001446582356
102,SH2D2A,brain_frontal_cortex_ba9,brain_putamen_basal_ganglia,0.5346442863764989,0.04441716885849934,4.298051030133541,0.3473535312557204,0.44693530029827305,0.0742480933537595,0.06722090369695506,0.0570619980209238,9.88510869808037e-05,2.490567275931431e-05,0.7207784049466389,0.2917012089939478,0.32847236845428246,0.10600646480892019,0.20943274560672762,0.07181729496566945,0.13553290834805679,0.04964258910636025,0.08450059270753267,0.02938640481837018,0.053239748847831836,0.018217967015840057,0.03474492760302429,0.013205028012033368,0.022172035966110636,0.008240372717555799
103,SH2D2A,brain_frontal_cortex_ba9,brain_spinal_cord_cervical_c-1,0.46183949100472965,0.07963022648289966,4.39664962900601,0.45111220486741566,0.38210122893991444,0.1006716795643237,0.14162978265052792,0.11484634408892565,0.00014587757831140827,3.472551238002982e-05,0.7679654794986316,0.34605803178296535,0.34805869106657916,0.1102101279627818,0.22050881621252832,0.07770253090226557,0.14942005061672398,0.05712543627152144,0.09961421979299433,0.04015619777229751,0.06154755491766446,0.022506691077624298,0.037934373139808034,0.012476015722491893,0.02437830977176472,0.009545461551015365
104,SH2D2A,brain_hypothalamus,brain_nucleus_accumbens_basal_ganglia,0.5708733011346087,0.057423857538273136,3.808004612924763,0.3870853657925317,0.5143211443882112,0.08730950187755354,0.08515601958801189,0.09622916246864273,0.00013014043483907525,6.283780912336913e-05,1.0051495892706321,0.3822683704335363,0.4345343500635863,0.1401774606217322,0.2636258693290173,0.09476260864178629,0.17858186778798163,0.07499309418196935,0.10489833779490258,0.041103309885086016,0.0682732248683013,0.026836774803803042,0.04391039135903484,0.018751109476964962,0.027928281793409237,0.014499000128903202
105,SH2D2A,brain_hypothalamus,brain_putamen_basal_ganglia,0.4892498899829514,0.05808632684576351,4.009215641838776,0.35140158419351747,0.4685891242507288,0.07411213162694072,0.06799208017620272,0.05529867285915722,0.00010559947513480168,3.9158179997424294e-05,0.8773965954643396,0.35845688768302003,0.3876047541519623,0.11909617190647095,0.2415850485947828,0.08566328126708463,0.15981502306620574,0.06796762904392646,0.09912307251389466,0.03537039313941825,0.062414982705350855,0.021864563208562025,0.04027030540360763,0.015988669329270094,0.026321443958874785,0.010975884362531496
106,SH2D2A,brain_hypothalamus,brain_spinal_cord_cervical_c-1,0.4836410756086476,0.07258179421808665,3.8788411014428648,0.3799485204480467,0.4590238884477863,0.10474016191763576,0.11234862805100651,0.07913843773878859,0.00018386576709003284,5.967062431691702e-05,1.0449216239931545,0.423977951516133,0.45772634349698815,0.16142959197382545,0.26318907084069937,0.09204511166650509,0.18271704082811335,0.07672974826275679,0.1154551193361842,0.04590012687662402,0.07505994075439482,0.02977064267237601,0.045310046002053864,0.016571838397462627,0.028951482993359978,0.012830030249601327
107,SH2D2A,brain_nucleus_accumbens_basal_ganglia,brain_putamen_basal_ganglia,0.5919305914627585,0.04326212480696288,3.5508289748124127,0.44556371678517265,0.5180717908818698,0.05597891663099533,0.06356044579504985,0.046084981292645634,0.00011903266917127199,3.072572497723202e-05,1.0232773156494213,0.5082967011884352,0.41330867486701817,0.14526472658750408,0.23443790209944132,0.07990076072037253,0.1514960900543269,0.06270887004361647,0.09158977970886133,0.0330366439144001,0.05962215037580648,0.021976981933608336,0.0388379398956976,0.017078776429315733,0.02434040977678776,0.010018510275551305
108,SH2D2A,brain_nucleus_accumbens_basal_ganglia,brain_spinal_cord_cervical_c-1,0.4524583622001039,0.06876225200262193,4.380575138481306,0.3537620373376197,0.3991287313717321,0.08183394801202831,0.1598035698172801,0.12951680066722238,0.0001939767023228287,6.135498017348141e-05,0.8797817946408918,0.400620320915418,0.3989033792148039,0.14808548493014437,0.2499642523019577,0.09207043293407086,0.17166333035108017,0.07020476324517776,0.10634063493496466,0.042980469559014904,0.06717693216824613,0.02602274174042445,0.04349525834904569,0.017004338870852422,0.02830112942865127,0.013333478794528758
109,SH2D2A,brain_putamen_basal_ganglia,brain_spinal_cord_cervical_c-1,0.42155809089706986,0.052357170034488386,4.271413890948054,0.36342375056113635,0.3822343281511532,0.09178021916522344,0.1393431037817745,0.09000219215460314,0.00017680175799796594,5.333574549642285e-05,0.8461172791707929,0.37187730514907935,0.38609681790932565,0.15323235292011436,0.22609889054883578,0.07566661333257702,0.15584241210688318,0.05880347416957093,0.09877864186067256,0.03672809451703127,0.062431737553303134,0.022717805680393263,0.04079923290972793,0.016581030996008165,0.025707375174457942,0.009435237064454934
