cv_repeat,response,left_tissue,right_tissue,normalized_overlap_trace,overlap_effective_rank,supported_contrast_fraction,overlap_weighted_head_energy,pairwise_penalty_contribution,overlap_eigenvalue_1,overlap_eigenvalue_2,overlap_eigenvalue_3,overlap_eigenvalue_4,overlap_eigenvalue_5,overlap_eigenvalue_6,overlap_eigenvalue_7,overlap_eigenvalue_8
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_caudate_basal_ganglia,0.34568558134038174,4.677750000690795,0.2955765124714194,0.07947793310064072,6.886863057338166e-05,0.778446939671299,0.42833819952268043,0.31887347477860567,0.2280471965851793,0.12452780625431607,0.08225466993362543,0.052212965470255036,0.023876069763331002
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_cerebellar_hemisphere,0.31785661795182946,4.066257204112062,0.4220963063393472,0.10241869489507194,0.00011449875144832,0.7920705595181936,0.4109632519214811,0.2942778093053671,0.21230810248994786,0.11409883898238546,0.06623711565860112,0.04128198041561154,0.021273873208895823
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_cerebellum,0.42293921765429293,4.060412975439165,0.4485004658216016,0.13168119615173607,0.00014889970920302,0.9630623398834638,0.4296516546884693,0.29525058218979067,0.22272374243322118,0.11111586573765024,0.06591300809482908,0.04380161708167108,0.0239406775784228
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_cortex,0.6674245727813314,2.6528738484381806,0.7688932736270637,0.1524371618276321,0.0001881679153018,1.988099008725851,0.5081265456979651,0.3849863320483911,0.23295953499774572,0.11957332405197611,0.07301327163000776,0.044199293271782424,0.020284481981712378
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_frontal_cortex_ba9,0.7589474588008658,2.6191910101270635,0.7595625943701224,0.24927808962356862,0.00036794696086864004,2.039505112043112,0.5392160958388337,0.3665417791148981,0.25328977521920415,0.13619615382998962,0.07992008557429442,0.04618726976793922,0.02045480476240256
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_hypothalamus,0.5297939299751899,4.06779873656338,0.5445568216212683,0.04199004576735868,6.197170473731662e-05,1.1731793815073757,0.49390020110221367,0.3531815614541849,0.23452793087393453,0.14384502516441508,0.07622778635446256,0.0492132353120025,0.0229059014277809
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_nucleus_accumbens_basal_ganglia,0.4199771906456437,3.9863341935341703,0.47635882758405834,0.0434186051810075,4.72999021323621e-05,1.2211559874987894,0.4469835921626123,0.3571519814156664,0.2580859706372224,0.14188763502071788,0.07683426959736703,0.053373654558127336,0.03016449322127428
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_putamen_basal_ganglia,0.39099966284817766,4.512769569704295,0.556742528174773,0.09370317416114385,8.013503296556244e-05,0.9226250562624776,0.4283474714281696,0.33671430518214607,0.2627166085089708,0.12938174845218714,0.08143366556509483,0.05345638307271052,0.024982012595440382
0,JAM2,brain_anterior_cingulate_cortex_ba24,brain_spinal_cord_cervical_c-1,0.4885789194328415,4.191224802682373,0.594641669056537,0.07613857406212007,0.00010374808390144681,1.3439959062785154,0.5079817510652342,0.39854055756626866,0.27700434774390204,0.1397994802764487,0.08299785581599416,0.05225949932786522,0.026398589816576203
0,JAM2,brain_caudate_basal_ganglia,brain_cerebellar_hemisphere,0.26152598485387096,4.293193337031129,0.23050714758107166,0.09573648875139847,9.00199350418387e-05,0.6574111948995538,0.3683049409182943,0.27844031859005314,0.19371779503500847,0.12046388582439797,0.06663956595986278,0.04152612225952614,0.020663023264589558
