left_tissue,right_tissue,overlap_trace,normalized_overlap_trace,invariant_normalized_overlap,invariant_overlap_rank,overlap_effective_rank,minimum_overlap_eigenvalue,maximum_overlap_eigenvalue,unweighted_head_distance,average_moment_head_energy,overlap_weighted_head_energy,supported_contrast_fraction,selected_coupling,pairwise_penalty_contribution,overlap_eigenvalue_1,overlap_eigenvalue_2,overlap_eigenvalue_3,overlap_eigenvalue_4,overlap_eigenvalue_5,overlap_eigenvalue_6,overlap_eigenvalue_7,overlap_eigenvalue_8,response,test_fold,cv_repeat
brain_nucleus_accumbens_basal_ganglia,brain_putamen_basal_ganglia,3.583964170524051,0.7257521791850221,0.8128928253652354,8,2.0757115819349035,0.0280465927111407,2.425548502284094,0.0997512191764717,0.0738823698687876,0.0224305387170732,0.3035979863248707,0.1,2.039139883370293e-05,2.425548502284094,0.4169699990230764,0.2794064666675631,0.1624370649104799,0.1179054029421927,0.0816617813889958,0.0719883605965081,0.0280465927111407,JAM2,1,1
brain_nucleus_accumbens_basal_ganglia,brain_spinal_cord_cervical_c-1,3.5859148144879973,0.6683338849013546,0.7823762171444921,8,3.689729644871631,0.0371162997997353,1.592994402035166,0.1792828359328771,0.12665964010127,0.0890649078893706,0.7031830172433715,0.1,8.096809808124601e-05,1.592994402035166,0.7575141610216763,0.4786952129425907,0.2735604147149476,0.1829251767626627,0.1394668058290143,0.123642341382204,0.0371162997997353,JAM2,1,1
brain_putamen_basal_ganglia,brain_spinal_cord_cervical_c-1,2.3863012269552355,0.4576367463800265,0.6633335506746458,8,3.71730130874299,0.025931384199742,1.0559504894238814,0.113887609571605,0.1714485104222539,0.0732474381494391,0.427227031422092,0.1,6.658858013585378e-05,1.0559504894238814,0.5098229491938657,0.3033549042378368,0.1703778750757914,0.1275577302731731,0.1076602330546732,0.0856456614962717,0.025931384199742,JAM2,1,1
brain_amygdala,brain_anterior_cingulate_cortex_ba24,4.911085376883595,0.7142952555343399,0.8312212568214576,8,2.908641377712045,0.0339819521268963,2.6218025784458363,0.1532748262701166,0.2078549617029994,0.1423252589678567,0.684733517072462,0.03,3.881597971850637e-05,2.6218025784458363,0.9918681340726448,0.5095050806208826,0.3303549182893786,0.1911780625645927,0.1387421478333506,0.0936525029300129,0.0339819521268963,JAM2,2,1
brain_amygdala,brain_caudate_basal_ganglia,3.2130595460888234,0.5829506151539938,0.7556534530601978,8,3.3096170533105167,0.0368188417528338,1.5426707638645163,0.1968194521333786,0.4220509375456461,0.2185886353747672,0.5179200327001433,0.03,5.961508237493651e-05,1.5426707638645163,0.7148645156379437,0.3889781789841889,0.1905351033828767,0.1403234383522704,0.1030676396201998,0.0958010644939934,0.0368188417528338,JAM2,2,1
brain_amygdala,brain_cerebellar_hemisphere,3.764089927606062,0.4233938427634997,0.6671702032481183,8,2.195503914236735,0.0252392673459612,2.4683755213008536,0.2087312448385071,0.4133985740954601,0.1461292452688812,0.3534827027128006,0.03,3.9853430527876695e-05,2.4683755213008536,0.3972517953726248,0.3593441937828964,0.1810041159238574,0.156063337911346,0.0972571190788793,0.0795545768896431,0.0252392673459612,JAM2,2,1
brain_amygdala,brain_cerebellum,3.904124037593688,0.5868646450731415,0.728965150743121,8,2.503315260638537,0.0226457986031838,2.324655943909553,0.2788392299629842,0.5302344035740619,0.2834912617648056,0.5346527118080677,0.03,7.731579866312881e-05,2.324655943909553,0.7044998729294208,0.3356883958219925,0.1820392180644356,0.1658739052450887,0.0979390530679317,0.0707818499520809,0.0226457986031838,JAM2,2,1
brain_amygdala,brain_cortex,3.557653188254548,0.5755294013498028,0.7259276517936815,8,3.000072028166561,0.0231801466393349,1.877392912716533,0.2000653672456924,0.4503409262339234,0.2267663486308898,0.5035437274761458,0.03,6.18453678084245e-05,1.877392912716533,0.6304485529997979,0.4351981410247398,0.2499907799065996,0.1730782596930209,0.0950238677454237,0.0733405275290975,0.0231801466393349,JAM2,2,1
brain_amygdala,brain_frontal_cortex_ba9,3.3248760938188475,0.5832894103590989,0.7487633442848493,8,3.129728440999621,0.033004754758401,1.7275976363104977,0.3973909716906328,1.0353896606007051,0.5534107165128082,0.5344951157728717,0.03,0.0001509301954125,1.7275976363104977,0.5081010651775489,0.3972500896333828,0.2712496521443658,0.1875629938733111,0.1296885415675397,0.0704213603538006,0.033004754758401,JAM2,2,1
brain_amygdala,brain_hypothalamus,5.438738847787408,0.6503122310083423,0.8055571225769036,8,2.451290117005837,0.040087813212598,3.314303633935701,0.1975002220750194,0.1975912444786103,0.1437844475017911,0.7276863298330819,0.03,3.921394022776122e-05,3.314303633935701,0.7096996993309512,0.6438704854348143,0.3109592157051126,0.2069948373018598,0.1208759199368749,0.0919472429294961,0.040087813212598,JAM2,2,1
brain_amygdala,brain_nucleus_accumbens_basal_ganglia,4.102573531794521,0.4835410241608551,0.7346571096451615,8,3.274214645965041,0.0365477098036793,2.014088531597177,0.1417240448362794,0.1460970900457252,0.0814590970533947,0.5575682378608626,0.03,2.2216117378198573e-05,2.014088531597177,0.7608098134630575,0.5834758555711824,0.3392601152697775,0.1670957894907093,0.1061434353623565,0.0951522812365806,0.0365477098036793,JAM2,2,1
brain_amygdala,brain_putamen_basal_ganglia,3.718018588165049,0.5773324937069947,0.734383578084628,8,2.994831155769804,0.0317486533996829,1.9648081022930337,0.1714495046114975,0.272134013735397,0.1427375250036798,0.524511886788497,0.03,3.892841591009451e-05,1.9648081022930337,0.7185188347690149,0.3600372947024026,0.1980257592901795,0.1805432298483139,0.1614789928420062,0.1028577210204155,0.0317486533996829,JAM2,2,1
brain_amygdala,brain_spinal_cord_cervical_c-1,5.369271834445197,0.6970776096642148,0.7662601581147213,8,2.461555889035893,0.0289456572501278,3.2508039571866254,0.1943861857346909,0.2984784476660191,0.1831521973262504,0.6136195050544743,0.03,4.9950599270795566e-05,3.2508039571866254,0.8543660763058523,0.4945960049392615,0.3227822951145609,0.2036484753017414,0.1096357380388431,0.1044936303081843,0.0289456572501278,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_caudate_basal_ganglia,3.161505990838257,0.617388502211778,0.7530987442440005,8,3.130992815974251,0.0325340046871149,1.622017594954129,0.0798733802163372,0.1080394171243191,0.0595944527436611,0.5515991693576693,0.03,1.625303256645305e-05,1.622017594954129,0.5818152329618029,0.3617445333665805,0.2253348308056104,0.1418548774419136,0.118129231141305,0.0780756854798011,0.0325340046871149,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_cerebellar_hemisphere,3.649782906465341,0.4294198503559067,0.6978837313090855,8,2.349475570884225,0.021899531300764,2.297514120292081,0.2667429417906691,0.1934145831951231,0.08145395032698,0.4211365502093838,0.03,2.221471372554e-05,2.297514120292081,0.4135266797353629,0.3665626271976143,0.2049308508178774,0.1625025049998557,0.1013352693508684,0.0815113227709172,0.021899531300764,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_cerebellum,4.149088634821982,0.6626279452984946,0.7572342418114569,8,2.264097540766359,0.0203496220076094,2.659124054190286,0.2737804706065007,0.25773439738605,0.1755183674451564,0.6810048221163685,0.03,4.786864566686084e-05,2.659124054190286,0.5619518287974441,0.355569134843584,0.2162856183309953,0.1718904398996966,0.0893247488028546,0.0745931879495123,0.0203496220076094,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_cortex,3.791701768605633,0.6548045289731363,0.7774679228608303,8,2.7440933818694577,0.0206414310864319,2.1519955305180694,0.2003755013696394,0.1982869427644827,0.1673078748933355,0.8437664757989491,0.03,4.562942042545515e-05,2.1519955305180694,0.5175391600664037,0.4451109963361424,0.3129772200461053,0.1646341447463423,0.1084825826976773,0.0703207031084606,0.0206414310864319,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_frontal_cortex_ba9,4.1157272869016825,0.7751963208017403,0.8421032543026661,8,2.5310509093482616,0.0280973572754595,2.474364881545495,0.2228755458178982,0.520088890419468,0.4020156615027811,0.7729749066136422,0.03,0.0001096406349553,2.474364881545495,0.5109447726353171,0.3826915507324532,0.3168593970162552,0.1851741625732554,0.150082067382999,0.0675130977404484,0.0280973572754595,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_hypothalamus,5.766638262254967,0.7233318491019967,0.8318338670277163,8,2.228264364417017,0.0327666225712113,3.743239628000685,0.1547583110108949,0.1226585937673471,0.0877973803204819,0.715786620601666,0.03,2.394474008740417e-05,3.743239628000685,0.6714361133928427,0.4887198410897296,0.3852508525628243,0.2030226023319205,0.1544016411910652,0.0878009611146876,0.0327666225712113,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_nucleus_accumbens_basal_ganglia,3.7995661694495606,0.4694594630128852,0.7454024664617067,8,3.5137554267113664,0.0311091109404428,1.7869825785142586,0.2328706882761805,0.3655965245575981,0.1402293806831218,0.3835632213758348,0.03,3.8244376549942325e-05,1.7869825785142586,0.5706890759302501,0.5512512288934115,0.4842108306349921,0.1695743207215789,0.1170968540382722,0.0886521697763545,0.0311091109404428,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_putamen_basal_ganglia,4.362278166684407,0.7211510114868867,0.7912556454894422,8,2.4479316421915303,0.0274726893069526,2.672039985338816,0.1699529137414525,0.0573894238547825,0.0345548398734287,0.6021116357757126,0.03,9.424047238207852e-06,2.672039985338816,0.6138116504148325,0.3566020444109234,0.2255208893924271,0.1934643932184523,0.1788658768143912,0.0945006377876116,0.0274726893069526,JAM2,2,1
brain_anterior_cingulate_cortex_ba24,brain_spinal_cord_cervical_c-1,4.6470288698322175,0.6355694050227253,0.7603457758178416,8,2.774889078698584,0.0245472319453667,2.609701479423133,0.2668016395228957,0.1554529669066433,0.1232157369551007,0.7926239003794469,0.03,3.360429189684564e-05,2.609701479423133,0.7548019432315154,0.4414007901974133,0.3646906806479848,0.2062416100466686,0.1432941510188189,0.1023509833213167,0.0245472319453667,JAM2,2,1
brain_caudate_basal_ganglia,brain_cerebellar_hemisphere,2.075864861132592,0.2909156340152596,0.6589439381362898,8,3.23332345509692,0.0238588075642046,1.057508580623688,0.2772674721098549,0.2156115718324865,0.0734409410302594,0.3406168806529425,0.03,2.002934755370711e-05,1.057508580623688,0.329820777566329,0.2401428347017045,0.1365636882701712,0.1231022998073064,0.0849302007138173,0.0799376718853707,0.0238588075642046,JAM2,2,1
brain_caudate_basal_ganglia,brain_cerebellum,2.686516917799427,0.5485086922717184,0.7331324101285143,8,2.9301741648560307,0.0220409487619157,1.4093423623955124,0.2699638803652996,0.2454288718102463,0.1674346869624126,0.6822126741953368,0.03,4.566400553520345e-05,1.4093423623955124,0.6143182140836356,0.2326302992312454,0.1350367880034757,0.1251292906619099,0.0783892284574859,0.069629786204246,0.0220409487619157,JAM2,2,1
brain_caudate_basal_ganglia,brain_cortex,3.607625489742212,0.8149370436334966,0.8385771149018191,8,2.395486505991114,0.0225645306873808,2.204985552449695,0.2319091412459469,0.1556631904070891,0.1244627795846933,0.7995646193502735,0.03,3.39443944321891e-05,2.204985552449695,0.6640554862189336,0.272063923447198,0.1677233290317624,0.1275532084684392,0.0844813154223216,0.0641981440164812,0.0225645306873808,JAM2,2,1
brain_caudate_basal_ganglia,brain_frontal_cortex_ba9,2.554509289195052,0.6474387221166511,0.8034998558821482,8,3.369720309528724,0.0316096153975568,1.243405352220489,0.1289412726348116,0.1069098112731628,0.069034964416713,0.6457308603821529,0.03,1.8827717568194464e-05,1.243405352220489,0.4866960873514656,0.2718765845757799,0.2027199092936004,0.1423613940009896,0.1183182366677028,0.0575221096874674,0.0316096153975568,JAM2,2,1
brain_caudate_basal_ganglia,brain_hypothalamus,3.623345158900388,0.5482757849674051,0.7778190365312241,8,2.9122962368918324,0.0375491516119049,1.9317874818643543,0.2154682406936038,0.4325340091378751,0.2208188747872904,0.5105237278969709,0.03,6.022332948744285e-05,1.9317874818643543,0.7556440164718132,0.3302914309210893,0.2342896722796757,0.1446101388593909,0.1169409071691291,0.0722323597230299,0.0375491516119049,JAM2,2,1
brain_caudate_basal_ganglia,brain_nucleus_accumbens_basal_ganglia,3.739054819442838,0.5555982033044361,0.8395967041460839,8,2.9121188234137256,0.0352129890873819,1.937228740178171,0.1987634315450772,0.5419890630111561,0.1655678437944538,0.3054818908606757,0.03,4.515486648939651e-05,1.937228740178171,0.9326179219169164,0.3018680843562102,0.2337812364858942,0.1259462236316655,0.1009984825815415,0.0714011412050567,0.0352129890873819,JAM2,2,1
brain_caudate_basal_ganglia,brain_putamen_basal_ganglia,3.848766476916286,0.8214486935235008,0.8761711896638986,8,2.649994515020536,0.0305575544901946,2.148118831846109,0.12355636064228,0.1044115466243577,0.0739495045988891,0.7082502557397969,0.03,2.0168046708787944e-05,2.148118831846109,0.9207971575870312,0.2348266558581054,0.1819053382919606,0.1356170221729647,0.1156467325119185,0.0812971841580014,0.0305575544901946,JAM2,2,1
brain_caudate_basal_ganglia,brain_spinal_cord_cervical_c-1,3.307126016242948,0.5560166789716362,0.7312174106171684,8,3.060197366142997,0.0274172828951626,1.7101820044221352,0.2675148730674561,0.2888900193089629,0.1791268421467889,0.6200520273260665,0.03,4.885277513094244e-05,1.7101820044221352,0.6630705779179219,0.336532674683188,0.2385198117671624,0.1456507033626492,0.1036121368843209,0.082140824310407,0.0274172828951626,JAM2,2,1
brain_cerebellar_hemisphere,brain_cerebellum,4.935447794542272,0.5963265057701901,0.8064542611509773,8,1.6757842342052844,0.0165014131505598,3.766636738270885,0.1176955563752472,0.3245220050826833,0.1912510459899846,0.5893315183395859,0.03,5.215937617908671e-05,3.766636738270885,0.4870206199878372,0.2532244091092862,0.1439507010879783,0.1195341031804748,0.089854397185049,0.0587254125702018,0.0165014131505598,JAM2,2,1
brain_cerebellar_hemisphere,brain_cortex,2.442134479459332,0.3128760202301567,0.6572174780029993,8,2.667240530557652,0.0170891108051299,1.4222281901724698,0.2201563105415878,0.166826667701242,0.0985383475353276,0.5906630450222319,0.03,2.6874094782362084e-05,1.4222281901724698,0.3087493174039235,0.2507470251594501,0.1632888373482337,0.1292755459654877,0.0809538818740042,0.0698025707306331,0.0170891108051299,JAM2,2,1
brain_cerebellar_hemisphere,brain_frontal_cortex_ba9,2.3505776737580533,0.320936378367021,0.6908316624132067,8,3.108084616878816,0.0212251275484818,1.23303949376932,0.2292574171041941,0.1699584454082498,0.0992346824374776,0.5838761480731968,0.03,2.706400430113026e-05,1.23303949376932,0.3493089631978512,0.267991872344559,0.167662790027647,0.1424643971221429,0.0976740560787457,0.0712109736693059,0.0212251275484818,JAM2,2,1
brain_cerebellar_hemisphere,brain_hypothalamus,3.808401339277782,0.3813290013333637,0.6468103469094277,8,2.1962707688658303,0.0240019966992103,2.4955085141459863,0.1040535992042025,0.2891848824831964,0.1124142282657339,0.3887278868122228,0.03,3.065842589065471e-05,2.4955085141459863,0.4335126646678318,0.342627246984339,0.1643452717783263,0.1603924984981757,0.0962913505244788,0.0917217959794333,0.0240019966992103,JAM2,2,1
brain_cerebellar_hemisphere,brain_nucleus_accumbens_basal_ganglia,2.952367714678582,0.2920723406806054,0.6165093813877423,8,2.4835760309581603,0.0234327819596917,1.7986200702885249,0.1210653462912313,0.4146893328105144,0.1152684247266289,0.2779633224356388,0.03,3.143684310726244e-05,1.7986200702885249,0.3659373999410572,0.2739535849007379,0.1630420027001564,0.1514922672041035,0.0950793620620614,0.0808102456222488,0.0234327819596917,JAM2,2,1
brain_cerebellar_hemisphere,brain_putamen_basal_ganglia,2.4771357179873563,0.3071882187407059,0.6607171104370372,8,3.063444960941906,0.0210784746502815,1.316036717956175,0.1333038710767148,0.1460139019631963,0.0406644958582847,0.2784974260090283,0.03,1.109031705225949e-05,1.316036717956175,0.3531269511900087,0.273964872425059,0.1835822568137096,0.1359434701949363,0.0976411534218519,0.0957618213353339,0.0210784746502815,JAM2,2,1
brain_cerebellar_hemisphere,brain_spinal_cord_cervical_c-1,3.031433209948655,0.3250360609128296,0.6043567619828452,8,2.5883991506219672,0.0194407669384608,1.79956203543601,0.0851973502854314,0.1221885906027947,0.0397523007556978,0.3253356189770851,0.03,1.084153656973578e-05,1.79956203543601,0.374705776684709,0.315100295572166,0.1657317384147324,0.1509450520602157,0.1161060573769321,0.0898414874654287,0.0194407669384608,JAM2,2,1
brain_cerebellum,brain_cortex,3.211344211492154,0.5767842267509435,0.7662114059134904,8,2.725438365488955,0.0159449694863,1.776766514753934,0.2222354809218797,0.0881352890828123,0.0664975135435444,0.7544936226516834,0.03,1.8135685511875768e-05,1.776766514753934,0.7024298224961025,0.2770187191449197,0.1757318329622506,0.1283474421822845,0.0745540173538082,0.0605508931125539,0.0159449694863,JAM2,2,1
brain_cerebellum,brain_frontal_cortex_ba9,2.505687473883978,0.4926292805251541,0.691206875556589,8,3.2062354724281064,0.0198943183558872,1.2529850852442077,0.240070898241464,0.1357131146767449,0.1048243374547614,0.7723965197058699,0.03,2.8588455669480384e-05,1.2529850852442077,0.508467436571053,0.2618966969860491,0.1768330220620224,0.1326566626291645,0.0849748949381412,0.0679793570974527,0.0198943183558872,JAM2,2,1
brain_cerebellum,brain_hypothalamus,4.034986483024973,0.5206829529724907,0.6940136622208706,8,2.3684321147778737,0.0224082069004077,2.4939313893947093,0.2138594433696436,0.6395922319216429,0.3339572512412889,0.5221408806637952,0.03,9.107925033853336e-05,2.4939313893947093,0.6952030375190114,0.3097409652715766,0.1848504404918574,0.1642699866218777,0.0884636612048561,0.0761187956206767,0.0224082069004077,JAM2,2,1
brain_cerebellum,brain_nucleus_accumbens_basal_ganglia,3.3327218447184404,0.4234406691731196,0.6881177570034049,8,2.965555305906607,0.0215993997739071,1.7064618749620608,0.3431716062162211,0.7375395405941695,0.3078779409767056,0.4174392341442141,0.03,8.396671117546517e-05,1.7064618749620608,0.8277119690959192,0.2620859784294208,0.2090261648046624,0.1534209509411544,0.0868711404793623,0.065544366231953,0.0215993997739071,JAM2,2,1
brain_cerebellum,brain_putamen_basal_ganglia,3.4227166896046053,0.5874765075593622,0.7177622172089047,8,2.435541804897788,0.0196567593078223,2.081358144459051,0.2542920654517163,0.1967475519280512,0.1056697010818577,0.5370826729295223,0.03,2.8819009385961195e-05,2.081358144459051,0.5966054164686962,0.2423081620697991,0.1713288161239272,0.132232451069381,0.0930935583359644,0.0861333817699637,0.0196567593078223,JAM2,2,1
brain_cerebellum,brain_spinal_cord_cervical_c-1,3.29044303805854,0.4641825229618143,0.661224130821679,8,2.9724008654159237,0.0184921991432906,1.7353351949530995,0.2175447578596115,0.3086580583758199,0.1677521383159121,0.5434886074208964,0.03,4.575058317706694e-05,1.7353351949530995,0.6601328909358539,0.3200264570337223,0.2215852704152285,0.1739411674323302,0.0924624197074901,0.0684674384375241,0.0184921991432906,JAM2,2,1
brain_cortex,brain_frontal_cortex_ba9,2.985341597104714,0.646825381348814,0.7865285092729711,8,2.9390796963960577,0.020455918652405,1.6128790088217635,0.229414175334558,0.1790013754921918,0.1129156611800949,0.6308089022758397,0.03,3.079518032184407e-05,1.6128790088217635,0.4909609753312657,0.2932788213453718,0.256499385194162,0.1598548051419667,0.0940228760853719,0.0573898065324069,0.020455918652405,JAM2,2,1
brain_cortex,brain_hypothalamus,4.846497563178234,0.665871174693127,0.7703967038535625,8,2.1641599572751278,0.0224135689407759,3.191093921468397,0.313379415419991,0.6522947328192135,0.4763435099885153,0.7302580965658911,0.03,0.0001299118663605,3.191093921468397,0.64645417807852,0.3612851525734933,0.2683723029547055,0.1849834032881251,0.0999388778668052,0.0719561580074114,0.0224135689407759,JAM2,2,1
brain_cortex,brain_nucleus_accumbens_basal_ganglia,3.8576390003748338,0.5213310705988887,0.7848542972281296,8,2.979421164986603,0.0215803478236574,1.9986328860204805,0.2646972854275434,0.5278934157873717,0.1926377675887096,0.3649179206021799,0.03,5.2537572978739e-05,1.9986328860204805,0.8577931240448017,0.3641340728484052,0.3116804900229754,0.1482431986220663,0.0847539627969553,0.070820918195492,0.0215803478236574,JAM2,2,1
brain_cortex,brain_putamen_basal_ganglia,3.833618204662801,0.715874578984494,0.7758015580188541,8,2.441726258189771,0.0200361636326781,2.3205570438978382,0.2645341030695769,0.131286928813321,0.0935542468355376,0.7125937645214011,0.03,2.551479459151027e-05,2.3205570438978382,0.6970426856859261,0.2642727843414911,0.1838606389114427,0.1600972183160998,0.1137989738876881,0.0739526959896366,0.0200361636326781,JAM2,2,1
brain_cortex,brain_spinal_cord_cervical_c-1,4.2489652422094615,0.642060401366371,0.7806117777884692,8,2.800611680969184,0.0182799643753514,2.3002002938561694,0.2201381640305868,0.2744919359205457,0.1982099194119752,0.7220974224515978,0.03,5.405725074872052e-05,2.3002002938561694,0.9538147048555332,0.3458255092878893,0.2848467312579574,0.1691956865108708,0.1013637943998665,0.0754385576658233,0.0182799643753514,JAM2,2,1
brain_frontal_cortex_ba9,brain_hypothalamus,3.6321799024929424,0.5343707056534743,0.7572404759279159,8,2.839488251862439,0.0322530580105604,2.023675239938755,0.2024276323993335,0.7991586473026298,0.3452520302996591,0.4320193887220959,0.03,9.415964462717976e-05,2.023675239938755,0.5180610227206779,0.3780563337150426,0.2673541545239757,0.2089559554376234,0.1382193845506114,0.065604753595696,0.0322530580105604,JAM2,2,1
brain_frontal_cortex_ba9,brain_nucleus_accumbens_basal_ganglia,2.9137741903088474,0.4211702818676898,0.7479585232098971,8,3.9515284128403247,0.0301024429933036,1.2239979937360277,0.2191194971283979,0.735306429918822,0.1951176367142005,0.2653555426351182,0.03,5.32139009220547e-05,1.2239979937360277,0.5644906612908,0.4326799169932981,0.3112054364153806,0.1697315243317465,0.1179526269351442,0.0636135876131466,0.0301024429933036,JAM2,2,1
brain_frontal_cortex_ba9,brain_putamen_basal_ganglia,3.05124253324203,0.6260450493457339,0.8108247860835651,8,3.2109727470454565,0.0263364301397848,1.5602212703505272,0.1854708971145152,0.2305360044906562,0.1513540174648412,0.6565309301652953,0.03,4.127836839950214e-05,1.5602212703505272,0.4857825742608419,0.316799585727154,0.2528297110771806,0.1979869696732893,0.1422819261252927,0.0690040658879591,0.0263364301397848,JAM2,2,1
brain_frontal_cortex_ba9,brain_spinal_cord_cervical_c-1,3.3338381785653617,0.5432899470079816,0.7256828882180453,8,3.1800727242034834,0.0242433075683686,1.7043897077830164,0.1683244081620046,0.4066488604998873,0.2051707899712079,0.5045404276283834,0.03,5.595566999214763e-05,1.7043897077830164,0.5648754373705491,0.3501326849511906,0.299269630910372,0.1957805947856668,0.1187389578561275,0.0764078573400704,0.0242433075683686,JAM2,2,1
brain_hypothalamus,brain_nucleus_accumbens_basal_ganglia,5.14560407533566,0.5370444727790536,0.7627539387489863,8,2.490073347116762,0.035381521562192,3.1014019234433894,0.1174691540650777,0.0809486114061615,0.0630728515523895,0.7791715071666898,0.03,1.7201686787015344e-05,3.1014019234433894,0.7634434735233222,0.464443868810006,0.4045646563165904,0.1693093601062032,0.1240509158826962,0.0830083556912609,0.035381521562192,JAM2,2,1
brain_hypothalamus,brain_putamen_basal_ganglia,4.479858216674948,0.5943904237950473,0.7631971934954476,8,2.507166199266345,0.0315671639778792,2.6792133960575386,0.1668164133629689,0.2164656775915334,0.1215384383568319,0.5614674793210065,0.03,3.314684682459053e-05,2.6792133960575386,0.7655124069629917,0.3526210940031105,0.2288697985834982,0.167448646296874,0.1614974939831094,0.0931282168099471,0.0315671639778792,JAM2,2,1
brain_hypothalamus,brain_spinal_cord_cervical_c-1,6.734651372459221,0.7653495713089671,0.8363478676018925,8,2.0597389896030225,0.026384156635527,4.572448648374096,0.0729903556812716,0.0875857003991927,0.0628912854689222,0.7180542620802282,0.03,1.7152168764251524e-05,4.572448648374096,0.8114187747728991,0.4442299736055847,0.4254622511830958,0.2143479208970707,0.1354141101519708,0.1049455368389768,0.026384156635527,JAM2,2,1
brain_nucleus_accumbens_basal_ganglia,brain_putamen_basal_ganglia,4.247287526964284,0.5546167023255235,0.7809868130310698,8,2.8059530305206883,0.0291781433121539,2.2864454521386044,0.0867501434382891,0.1500794659273625,0.0617008480478435,0.4111211861435216,0.03,1.6827504013048226e-05,2.2864454521386044,0.9971722509717692,0.314797620320242,0.2344992116252348,0.1608141036222874,0.1326109383047503,0.0917698066692415,0.0291781433121539,JAM2,2,1
brain_nucleus_accumbens_basal_ganglia,brain_spinal_cord_cervical_c-1,4.950849531492816,0.5549900795950418,0.7543563003471876,8,2.734658777034743,0.0258531425588222,2.7887101286751834,0.0662038611799564,0.0394285210092688,0.0285294837013777,0.7235747872630336,0.03,7.780768282193933e-06,2.7887101286751834,0.8233599050503606,0.5712506479099135,0.3589538869346239,0.1758171382873,0.1095517425639356,0.0973529395126768,0.0258531425588222,JAM2,2,1
brain_putamen_basal_ganglia,brain_spinal_cord_cervical_c-1,3.882503506685436,0.5646319334238704,0.7183319381281759,8,2.791713374183036,0.0238761927895997,2.164658715021704,0.1665657542715811,0.1217591137622694,0.0967243718569362,0.7943912276315297,0.03,2.637937414280081e-05,2.164658715021704,0.6936024610062242,0.3366447777390056,0.2366979350068726,0.1706989371034228,0.1474642668899045,0.1088602211287029,0.0238761927895997,JAM2,2,1
brain_amygdala,brain_anterior_cingulate_cortex_ba24,2.6200820534432387,0.4446132320570612,0.7710267917454714,8,2.5049662068128518,0.0271526833132513,1.5864656971577855,0.2153790255980608,0.0530575970824142,0.0471253076392004,0.8881915169660013,0.3,0.0001285235662887,1.5864656971577855,0.3235019127822913,0.2363675096256542,0.2022805872527889,0.1012680203652497,0.0933243692449178,0.0497212737012995,0.0271526833132513,JAM2,3,1
brain_amygdala,brain_caudate_basal_ganglia,1.352982833014687,0.1949677377128511,0.6827731503507254,8,5.140309623925088,0.0321197859985738,0.4506597001145768,0.2603272197993345,0.5356854955669897,0.0586990073008959,0.109577369159056,0.3,0.0001600882017297,0.4506597001145768,0.2448147243094601,0.193227722760836,0.1729380843697351,0.1181097010953892,0.0918654192708817,0.0492476950952341,0.0321197859985738,JAM2,3,1
brain_amygdala,brain_cerebellar_hemisphere,1.1371773354489885,0.1386930091082353,0.6131517777300561,8,5.086702670578099,0.0199506339858136,0.361745892140221,0.1606437927407422,0.1394675247306021,0.0360638878872942,0.2585826912534358,0.3,9.83560578744388e-05,0.361745892140221,0.2622142103484905,0.1501883579399352,0.1148905300667244,0.0949004581706128,0.0834723680840893,0.0498148847131012,0.0199506339858136,JAM2,3,1
brain_amygdala,brain_cerebellum,1.1893857723038592,0.1897203192294141,0.5242633998955912,8,5.092589629779455,0.0292586825081029,0.3415617384609972,0.1560750893967345,0.2656343883969734,0.04065341425681,0.1530427385631116,0.3,0.0001108729479731,0.3415617384609972,0.3071878945980321,0.184537697491206,0.1340097368917666,0.0924921997385043,0.0623634314699669,0.0379743911452832,0.0292586825081029,JAM2,3,1
brain_amygdala,brain_cortex,1.4762851357371476,0.2332708957639971,0.6646188310967487,8,3.685010018260032,0.0278515360754368,0.6878211403236094,0.2288035288690152,0.3335653982443207,0.0542615076935587,0.1626712721977677,0.3,0.0001479859300733,0.6878211403236094,0.214240755417086,0.1881382069788,0.1246706306886625,0.1151021895457593,0.0742545895949495,0.0442060871128439,0.0278515360754368,JAM2,3,1
brain_amygdala,brain_frontal_cortex_ba9,1.4961617952657056,0.251065053727748,0.6868761223466261,8,4.147835202075614,0.0254832459030841,0.611862073219286,0.3210936958227203,0.2909210112785469,0.0854136668020257,0.293597449103616,0.3,0.0002329463640055,0.611862073219286,0.266865403127648,0.2414055188386949,0.1261603810953895,0.1055377543592484,0.0822684207413123,0.0365789979810421,0.0254832459030841,JAM2,3,1
