cv_repeat,response,method,tissue,standardized_sse,raw_sse,test_samples,standardized_mse,raw_mse
5,JAM2,ARMUL,brain_cerebellum,58.40606737977207,12.942042835628914,241,0.24234882730195878,0.053701422554476824
5,JAM2,ARMUL,brain_cortex,105.00425811902497,18.88706153353293,255,0.4117814043883332,0.07406690797463894
5,JAM2,ARMUL,brain_frontal_cortex_ba9,86.04894985412713,13.434814482657728,209,0.4117174634168762,0.06428140900793171
5,JAM2,ARMUL,brain_hypothalamus,64.00995945875644,18.450246876078598,202,0.31688098741958637,0.09133785582217127
5,JAM2,ARMUL,brain_nucleus_accumbens_basal_ganglia,70.12830084071194,20.64587372746785,246,0.28507439366143067,0.08392631596531647
5,JAM2,ARMUL,brain_putamen_basal_ganglia,47.65503789209387,11.344229357251592,205,0.23246359947362866,0.05533770418171508
5,JAM2,ARMUL,brain_spinal_cord_cervical_c-1,27.740803003116504,15.45371004323868,159,0.1744704591390975,0.09719314492602943
5,JAM2,COVER,brain_amygdala,40.28957391472839,11.37737701674199,152,0.26506298628110786,0.07485116458382889
5,JAM2,COVER,brain_anterior_cingulate_cortex_ba24,76.33017000784639,12.98499916765958,176,0.4336941477718545,0.07377840436170216
5,JAM2,COVER,brain_caudate_basal_ganglia,52.716939040492605,12.168556770397235,246,0.21429650016460408,0.04946567792844404
5,JAM2,COVER,brain_cerebellar_hemisphere,28.36307397517642,8.28878407740999,215,0.13192127430314612,0.038552484080976696
5,JAM2,COVER,brain_cerebellum,52.60933755336773,11.780919197645416,241,0.21829600644550926,0.04888348214790629
5,JAM2,COVER,brain_cortex,106.74402539473905,19.077935307408104,255,0.41860402115583945,0.074815432578071
5,JAM2,COVER,brain_frontal_cortex_ba9,89.93459984928501,14.046283873098822,209,0.43030909018796654,0.06720709987128623
5,JAM2,COVER,brain_hypothalamus,65.01293099409293,18.777028857628473,202,0.321846193040064,0.09295558840410136
5,JAM2,COVER,brain_nucleus_accumbens_basal_ganglia,70.39166098803136,20.70829071073252,246,0.28614496336598116,0.08418004353956308
5,JAM2,COVER,brain_putamen_basal_ganglia,46.74204350782233,11.134236877968974,205,0.22800996833084064,0.05431335062423889
5,JAM2,COVER,brain_spinal_cord_cervical_c-1,26.757206972043495,14.902450135347765,159,0.1682843205788899,0.09372610148017463
5,JAM2,FLARCC,brain_amygdala,46.71390055996966,12.94038255590097,152,0.3073282931576951,0.08513409576250637
5,JAM2,FLARCC,brain_anterior_cingulate_cortex_ba24,74.38136424133646,12.628145591538386,176,0.42262138773486624,0.07175082722464993
5,JAM2,FLARCC,brain_caudate_basal_ganglia,52.841057677603274,12.247160874926664,246,0.214801047469932,0.049785206808644976
5,JAM2,FLARCC,brain_cerebellar_hemisphere,28.725232076160555,8.407116206989167,215,0.1336057305867933,0.03910286607901938
5,JAM2,FLARCC,brain_cerebellum,56.45853588899479,12.566139892466271,241,0.2342677837717626,0.0521416593048393
5,JAM2,FLARCC,brain_cortex,108.83858918349145,19.60302651816576,255,0.4268179967980057,0.07687461379672847
5,JAM2,FLARCC,brain_frontal_cortex_ba9,92.08655050402194,14.375513119371014,209,0.44060550480393273,0.06878235942282782
5,JAM2,FLARCC,brain_hypothalamus,67.05258764762485,19.350370662984464,202,0.3319435032060636,0.09579391417319041
5,JAM2,FLARCC,brain_nucleus_accumbens_basal_ganglia,74.72155416750415,22.001337572575665,246,0.3037461551524559,0.08943633159583604
5,JAM2,FLARCC,brain_putamen_basal_ganglia,47.43378973966381,11.291084287915206,205,0.231384340193482,0.05507845994104978
5,JAM2,FLARCC,brain_spinal_cord_cervical_c-1,28.024033100850623,15.610084948469142,159,0.1762517805084945,0.09817663489603234
5,JAM2,HPS,brain_amygdala,47.58511480445064,13.057691523181791,152,0.3130599658187542,0.08590586528409073
5,JAM2,HPS,brain_anterior_cingulate_cortex_ba24,75.68392399901593,12.926471429013997,176,0.43002229544895415,0.07344586039212499
5,JAM2,HPS,brain_caudate_basal_ganglia,52.984828011696095,12.284874574468695,246,0.21538547972234184,0.04993851453036055
5,JAM2,HPS,brain_cerebellar_hemisphere,29.50283235684069,8.627259214253348,215,0.13722247607832877,0.04012678704303883
5,JAM2,HPS,brain_cerebellum,59.48492218236463,13.133899602838225,241,0.24682540324632626,0.054497508725469816
5,JAM2,HPS,brain_cortex,108.10013263215745,19.406498754623197,255,0.42392208875355863,0.07610391668479685
5,JAM2,HPS,brain_frontal_cortex_ba9,87.53989401187125,13.65673857635809,209,0.4188511675209151,0.06534324677683297
5,JAM2,HPS,brain_hypothalamus,68.37762025610851,19.694245457476086,202,0.3385030705747946,0.09749626464097072
5,JAM2,HPS,brain_nucleus_accumbens_basal_ganglia,71.11880145095449,20.9696873565667,246,0.28910081890631906,0.08524263153075894
5,JAM2,HPS,brain_putamen_basal_ganglia,46.902534044594105,11.167583186532163,205,0.22879284899802002,0.05447601554405933
5,JAM2,HPS,brain_spinal_cord_cervical_c-1,26.717084259447763,14.844774545495946,159,0.16803197647451423,0.09336336192135815
5,JAM2,MMoE,brain_amygdala,49.310486937395034,13.484931522893035,152,0.3244110982723358,0.08871665475587523
5,JAM2,MMoE,brain_anterior_cingulate_cortex_ba24,79.63932354165286,13.642001467551184,176,0.45249615648666397,0.07751137197472263
5,JAM2,MMoE,brain_caudate_basal_ganglia,59.89228682195463,13.750879734743627,246,0.24346458057705134,0.05589788510058385
5,JAM2,MMoE,brain_cerebellar_hemisphere,27.317104986842132,8.023007511887878,215,0.127056302264382,0.037316314008780826
5,JAM2,MMoE,brain_cerebellum,54.107284751115714,12.098184423065828,241,0.22451155498388262,0.05019993536541837
5,JAM2,MMoE,brain_cortex,124.07401136320607,22.05433070833203,255,0.48656475044394537,0.08648757140522366
5,JAM2,MMoE,brain_frontal_cortex_ba9,95.17382508751044,14.828798151877038,209,0.45537715352875807,0.0709511873295552
5,JAM2,MMoE,brain_hypothalamus,76.89764538211583,21.89964035346279,202,0.38068141278275164,0.10841406115575639
5,JAM2,MMoE,brain_nucleus_accumbens_basal_ganglia,78.56549900510733,23.15923889592611,246,0.31937194717523304,0.09414324754441508
5,JAM2,MMoE,brain_putamen_basal_ganglia,44.2781082300911,10.531639127685835,205,0.21599077185410293,0.05137384940334554
5,JAM2,MMoE,brain_spinal_cord_cervical_c-1,30.66545858604038,17.12794094135862,159,0.192864519409059,0.10772289900225547
5,JAM2,Pool,brain_amygdala,44.93348977065607,12.267579010936386,152,0.295615064280632,0.08070775665089727
5,JAM2,Pool,brain_anterior_cingulate_cortex_ba24,82.84828445693076,14.123064192037724,176,0.47072888895983384,0.08024468290930525
5,JAM2,Pool,brain_caudate_basal_ganglia,70.20631305576632,16.028298973148623,246,0.28539151648685496,0.06515568688271797
5,JAM2,Pool,brain_cerebellar_hemisphere,39.95667732821539,11.70336158046748,215,0.1858450108289088,0.05443423990915107
5,JAM2,Pool,brain_cerebellum,69.7851123975407,15.709236330882693,241,0.289564781732534,0.06518355324017715
5,JAM2,Pool,brain_cortex,114.63185441444533,20.461851570890392,255,0.449536683978217,0.08024255517996232
5,JAM2,Pool,brain_frontal_cortex_ba9,99.43633773023726,15.522693378793536,209,0.4757719508623792,0.074271260185615
5,JAM2,Pool,brain_hypothalamus,70.38594822169134,20.290956320970203,202,0.34844528822619475,0.10045027881668417
5,JAM2,Pool,brain_nucleus_accumbens_basal_ganglia,75.57878288394392,22.088446845789893,246,0.30723082473147934,0.08979043433247924
5,JAM2,Pool,brain_putamen_basal_ganglia,50.49345799441146,12.118367866943187,205,0.246309551192251,0.05911398959484481
5,JAM2,Pool,brain_spinal_cord_cervical_c-1,30.03615935382262,16.802400345249158,159,0.18890666260265798,0.10567547386949155
5,JAM2,STL,brain_amygdala,55.34720048611711,14.59744296025358,152,0.36412631898761255,0.09603580894903671
5,JAM2,STL,brain_anterior_cingulate_cortex_ba24,77.90539436258898,13.242332814523193,176,0.44264428615107376,0.07524052735524542
5,JAM2,STL,brain_caudate_basal_ganglia,58.120525107047925,13.515433266857475,246,0.23626229718312164,0.05494078563763201
5,JAM2,STL,brain_cerebellar_hemisphere,28.3326856901962,8.284814318696952,215,0.13177993344277303,0.03853402008696257
5,JAM2,STL,brain_cerebellum,61.12468161454141,13.52631967939624,241,0.25362938429270293,0.05612580779832465
5,JAM2,STL,brain_cortex,117.63641972437168,21.18425983262708,255,0.4613192930367517,0.08307552875540032
5,JAM2,STL,brain_frontal_cortex_ba9,103.60530185163395,16.16423369152516,209,0.4957191476154735,0.07734083105992899
5,JAM2,STL,brain_hypothalamus,78.80360787568574,22.444790302838864,202,0.3901168706717116,0.11111282328138052
5,JAM2,STL,brain_nucleus_accumbens_basal_ganglia,89.51237092224139,26.410969751359293,246,0.3638714265131764,0.10736166565593208
5,JAM2,STL,brain_putamen_basal_ganglia,44.2006026529333,10.492477659846708,205,0.2156126958679673,0.05118281785291077
5,JAM2,STL,brain_spinal_cord_cervical_c-1,31.688362375773647,17.67265517570612,159,0.19929787657719275,0.1111487746899756
5,SH2D2A,ARMUL,brain_amygdala,178.47151497194272,14.597529556690695,152,1.174154703762781,0.09603637866243879
5,SH2D2A,ARMUL,brain_anterior_cingulate_cortex_ba24,165.50633211040795,13.222274839951387,176,0.9403768869909542,0.07512656159063288
5,SH2D2A,ARMUL,brain_caudate_basal_ganglia,145.64514707826095,13.065753942309245,246,0.5920534434075648,0.053112820903696116
5,SH2D2A,ARMUL,brain_cerebellar_hemisphere,135.35190800021763,4.227328720830453,215,0.6295437581405471,0.0196619940503742
5,SH2D2A,ARMUL,brain_cerebellum,135.16231291882832,8.257560874015681,241,0.5608394726922337,0.03426373806645511
5,SH2D2A,ARMUL,brain_cortex,124.99678057838271,11.660118454825687,255,0.49018345324855966,0.04572595472480662
5,SH2D2A,ARMUL,brain_frontal_cortex_ba9,98.51225742295142,10.200243243000754,209,0.4713505139854135,0.04880499159330504
5,SH2D2A,ARMUL,brain_hypothalamus,135.37772903479407,15.954236871879086,202,0.6701867773999707,0.07898137065286677
5,SH2D2A,ARMUL,brain_nucleus_accumbens_basal_ganglia,170.81732989761855,11.30311268161311,246,0.6943793898277176,0.04594761252688256
5,SH2D2A,ARMUL,brain_putamen_basal_ganglia,104.71017158288744,9.447847875702008,205,0.5107813247945728,0.04608706280830248
5,SH2D2A,ARMUL,brain_spinal_cord_cervical_c-1,94.3925783957732,16.14611795322961,159,0.593664015067756,0.10154791165553213
5,SH2D2A,COVER,brain_amygdala,172.0627509722104,13.964886542012897,152,1.1319917827119106,0.09187425356587432
5,SH2D2A,COVER,brain_anterior_cingulate_cortex_ba24,158.44677910181818,12.705545198442154,176,0.9002657903512397,0.07219059771842133
5,SH2D2A,COVER,brain_caudate_basal_ganglia,145.31737763135436,13.039255462536719,246,0.5907210472819283,0.05300510350624683
5,SH2D2A,COVER,brain_cerebellar_hemisphere,132.76995761246292,4.145903241775427,215,0.617534686569595,0.01928327089197873
5,SH2D2A,COVER,brain_cerebellum,137.43047399477297,8.386963296249043,241,0.570250929438892,0.03480067757779686
5,SH2D2A,COVER,brain_cortex,122.07916799737744,11.39117463776384,255,0.4787418352838331,0.04467127308926996
5,SH2D2A,COVER,brain_frontal_cortex_ba9,96.3268904835712,9.935446471307271,209,0.4608942128400536,0.047538021393814696
5,SH2D2A,COVER,brain_hypothalamus,132.68824640655868,15.704697119009905,202,0.6568725069631618,0.07774602534163319
5,SH2D2A,COVER,brain_nucleus_accumbens_basal_ganglia,174.7751455378625,11.545081481575078,246,0.710468071292124,0.04693122553485804
5,SH2D2A,COVER,brain_putamen_basal_ganglia,100.68463592471876,9.06096630466002,205,0.491144565486433,0.0441998356324879
5,SH2D2A,COVER,brain_spinal_cord_cervical_c-1,93.22070585515165,15.936421014969662,159,0.5862937475166771,0.10022906298723058
5,SH2D2A,FLARCC,brain_amygdala,174.82122173500167,14.206636685745304,152,1.1501396166776425,0.09346471503779805
5,SH2D2A,FLARCC,brain_anterior_cingulate_cortex_ba24,161.13029946015303,12.890502179098783,176,0.9155130651145058,0.07324148965397036
5,SH2D2A,FLARCC,brain_caudate_basal_ganglia,147.52265351871637,13.26213959489601,246,0.5996855834094161,0.05391113656461793
5,SH2D2A,FLARCC,brain_cerebellar_hemisphere,137.75503203824766,4.303638187375931,215,0.6407210792476635,0.02001692180174852
5,SH2D2A,FLARCC,brain_cerebellum,136.52411558867146,8.369955764712408,241,0.56649010617706,0.03473010690752037
5,SH2D2A,FLARCC,brain_cortex,124.32529283869474,11.60420228363632,255,0.4875501679948813,0.04550667562210322
5,SH2D2A,FLARCC,brain_frontal_cortex_ba9,100.8354564103719,10.454698822549531,209,0.48246629861421964,0.05002248240454321
5,SH2D2A,FLARCC,brain_hypothalamus,137.45053813391013,16.2026890500471,202,0.6804482085837135,0.08021133193092624
5,SH2D2A,FLARCC,brain_nucleus_accumbens_basal_ganglia,172.96489571245226,11.481139969201461,246,0.70310933216444,0.046671300687810814
5,SH2D2A,FLARCC,brain_putamen_basal_ganglia,105.46172236610403,9.520920702900689,205,0.5144474261761172,0.0464435156239058
5,SH2D2A,FLARCC,brain_spinal_cord_cervical_c-1,95.90434217729043,16.38637450923361,159,0.6031719633791851,0.10305895917756988
5,SH2D2A,HPS,brain_amygdala,178.26844101642666,14.420193797417173,152,1.1728186908975438,0.0948696960356393
5,SH2D2A,HPS,brain_anterior_cingulate_cortex_ba24,179.12502564512553,14.340827704595227,176,1.0177558275291223,0.08148197559429106
5,SH2D2A,HPS,brain_caudate_basal_ganglia,147.52208679619542,13.229076035384246,246,0.599683279659331,0.053776731851155474
5,SH2D2A,HPS,brain_cerebellar_hemisphere,135.4883675331197,4.230808912344146,215,0.6301784536424173,0.01967818098764719
5,SH2D2A,HPS,brain_cerebellum,138.5349733946534,8.459367129357492,241,0.5748339145006366,0.03510110842057051
5,SH2D2A,HPS,brain_cortex,128.4566663768871,11.958422985984821,255,0.5037516328505377,0.04689577641562675
5,SH2D2A,HPS,brain_frontal_cortex_ba9,96.20133225067713,9.926178376853596,209,0.46029345574486663,0.04749367644427558
5,SH2D2A,HPS,brain_hypothalamus,141.31462217942874,16.65249914677216,202,0.6995773375219244,0.08243811458798099
5,SH2D2A,HPS,brain_nucleus_accumbens_basal_ganglia,176.91776788366835,11.681214716332018,246,0.7191779182262941,0.04748461266801633
5,SH2D2A,HPS,brain_putamen_basal_ganglia,103.3068025993355,9.344065907996065,205,0.5039356224357829,0.045580809307297875
5,SH2D2A,HPS,brain_spinal_cord_cervical_c-1,92.93416157120443,15.937265252384915,159,0.5844915822088329,0.10023437265650889
5,SH2D2A,MMoE,brain_amygdala,201.87847340634704,15.829045165794078,152,1.3281478513575464,0.10413845503811893
5,SH2D2A,MMoE,brain_anterior_cingulate_cortex_ba24,239.24670683338906,18.633012428328527,176,1.3593562888260742,0.10586938879732118
5,SH2D2A,MMoE,brain_caudate_basal_ganglia,152.50561434643862,13.690215819484429,246,0.6199415217334904,0.05565128381904239
5,SH2D2A,MMoE,brain_cerebellar_hemisphere,136.74020191877,4.266948211967125,215,0.6360009391570698,0.019846270753335466
5,SH2D2A,MMoE,brain_cerebellum,134.72611482259407,8.172150364085203,241,0.5590295220854525,0.03390933761031205
5,SH2D2A,MMoE,brain_cortex,139.6030638049771,13.127318599259624,255,0.5474629953136356,0.05147968078141029
5,SH2D2A,MMoE,brain_frontal_cortex_ba9,112.89566906901561,11.529453587423902,209,0.5401706654019885,0.05516484970059283
5,SH2D2A,MMoE,brain_hypothalamus,120.202991706462,14.373916203781018,202,0.5950643153785248,0.07115800100881692
5,SH2D2A,MMoE,brain_nucleus_accumbens_basal_ganglia,183.8090719416005,11.971178849699832,246,0.7471913493560997,0.048663328657316395
5,SH2D2A,MMoE,brain_putamen_basal_ganglia,100.43986291865563,9.003525528604136,205,0.48995055082271044,0.04391963672489822
5,SH2D2A,MMoE,brain_spinal_cord_cervical_c-1,119.55197634702265,20.113824403714723,159,0.7518992223083185,0.12650204027493536
5,SH2D2A,Pool,brain_amygdala,185.80292671995372,15.610759150430233,152,1.2223876757891692,0.10270236283177785
5,SH2D2A,Pool,brain_anterior_cingulate_cortex_ba24,157.06445219829075,13.023028986493426,176,0.8924116602175611,0.07399448287780355
5,SH2D2A,Pool,brain_caudate_basal_ganglia,151.98002994934998,13.606542219944679,246,0.6178049997941056,0.055311147235547475
5,SH2D2A,Pool,brain_cerebellar_hemisphere,132.60917784249858,4.143919400666459,215,0.6167868736860399,0.01927404372403004
5,SH2D2A,Pool,brain_cerebellum,134.32727313181238,8.151409086327291,241,0.5573745773104248,0.03382327421712569
5,SH2D2A,Pool,brain_cortex,130.49496584651695,12.2114320109853,255,0.5117449641039881,0.047887968670530585
5,SH2D2A,Pool,brain_frontal_cortex_ba9,103.33703747460876,10.745026729596528,209,0.49443558600291276,0.05141161114639487
5,SH2D2A,Pool,brain_hypothalamus,121.34432557035097,14.556858418827915,202,0.6007144830215395,0.07206365553875205
5,SH2D2A,Pool,brain_nucleus_accumbens_basal_ganglia,177.85079704778522,11.696053741430767,246,0.722970719706444,0.04754493390825515
5,SH2D2A,Pool,brain_putamen_basal_ganglia,110.08180681785052,9.796880414800086,205,0.5369844235017098,0.04778966056000042
5,SH2D2A,Pool,brain_spinal_cord_cervical_c-1,100.65739023310962,17.234252530083943,159,0.633065347378048,0.1083915253464399
5,SH2D2A,STL,brain_amygdala,207.3480910626241,16.241863702566235,152,1.3641321780435796,0.10685436646425155
5,SH2D2A,STL,brain_anterior_cingulate_cortex_ba24,224.50455488721735,17.873921831608758,176,1.2755940618591894,0.10155637404323158
5,SH2D2A,STL,brain_caudate_basal_ganglia,158.67600105652738,14.174894093135128,246,0.6450243945387292,0.05762152070380133
5,SH2D2A,STL,brain_cerebellar_hemisphere,142.30987507023252,4.44015705722735,215,0.6619063956755001,0.020651893289429537
5,SH2D2A,STL,brain_cerebellum,141.2948619551205,8.440135464141823,241,0.586285734253612,0.03502130897984159
5,SH2D2A,STL,brain_cortex,152.7135465856742,14.25293376709721,255,0.5988766532771538,0.055893857910185134
5,SH2D2A,STL,brain_frontal_cortex_ba9,108.57621654475327,11.14342645843908,209,0.5195034284437955,0.05331782994468459
5,SH2D2A,STL,brain_hypothalamus,151.76492446873596,17.73262222939724,202,0.7513115072709701,0.08778525856137248
5,SH2D2A,STL,brain_nucleus_accumbens_basal_ganglia,191.1541362432304,12.616233550752924,246,0.7770493343220748,0.05128550223883302
5,SH2D2A,STL,brain_putamen_basal_ganglia,108.16103664632138,9.769435524717949,205,0.5276148129088848,0.04765578304740463
5,SH2D2A,STL,brain_spinal_cord_cervical_c-1,104.25237904767425,17.96863935311753,159,0.6556753399224796,0.1130103103969656
6,JAM2,ARMUL,brain_amygdala,38.58422426891665,10.57912414383392,152,0.2538435807165569,0.06959950094627579
6,JAM2,ARMUL,brain_anterior_cingulate_cortex_ba24,62.62063239546768,10.525321621635527,176,0.35579904770152093,0.05980296375929277
6,JAM2,ARMUL,brain_caudate_basal_ganglia,62.59350883891851,14.831879924544022,246,0.25444515788178257,0.0602921948152196
6,JAM2,ARMUL,brain_cerebellar_hemisphere,29.884644763758228,8.787972335002515,215,0.13899834773841035,0.04087428993024425
6,JAM2,ARMUL,brain_cerebellum,47.38815797048006,10.913812758520118,241,0.19663136087336125,0.04528553011834074
6,JAM2,ARMUL,brain_cortex,105.27182042951942,19.697130624848906,255,0.4128306683510566,0.07724364950921139
6,JAM2,ARMUL,brain_frontal_cortex_ba9,84.31072208674969,13.025099361324544,209,0.4034005841471277,0.06232104957571553
6,JAM2,ARMUL,brain_hypothalamus,59.7637344259532,16.647558493054333,202,0.29586007141560994,0.08241365590620957
6,JAM2,ARMUL,brain_nucleus_accumbens_basal_ganglia,58.99308579515423,17.61307106629467,246,0.23980929185022046,0.07159784986298647
6,JAM2,ARMUL,brain_putamen_basal_ganglia,41.06857814226346,9.671348487113223,205,0.2003345275232364,0.047177309693235234
6,JAM2,ARMUL,brain_spinal_cord_cervical_c-1,28.460700806715604,14.92731855155214,159,0.17899811828123022,0.09388250661353548
6,JAM2,COVER,brain_amygdala,38.44327359227848,10.619294795489886,152,0.25291627363341107,0.06986378154927557
6,JAM2,COVER,brain_anterior_cingulate_cortex_ba24,62.90907805809425,10.577963995501566,176,0.35743794351189917,0.060102068156258896
6,JAM2,COVER,brain_caudate_basal_ganglia,67.62576828577555,16.034396767158707,246,0.2749014970966486,0.06518047466324678
6,JAM2,COVER,brain_cerebellar_hemisphere,29.979796662489036,8.810539786779778,215,0.13944091470925132,0.040979254822231526
6,JAM2,COVER,brain_cerebellum,49.415568998667304,11.376720421065123,241,0.20504385476625436,0.0472063088011001
6,JAM2,COVER,brain_cortex,104.96182396563768,19.67313218317278,255,0.4116149959436772,0.07714953797322659
6,JAM2,COVER,brain_frontal_cortex_ba9,88.27780013376146,13.59916470234278,209,0.4223818188218252,0.06506777369542
6,JAM2,COVER,brain_hypothalamus,59.89513800158504,16.597582012486363,202,0.2965105841662626,0.08216624758656615
6,JAM2,COVER,brain_nucleus_accumbens_basal_ganglia,57.714406937414445,17.21991145927298,246,0.23461141031469288,0.06999964007834544
6,JAM2,COVER,brain_putamen_basal_ganglia,40.71636675512249,9.593536055149077,205,0.19861642319571948,0.04679773685438574
6,JAM2,COVER,brain_spinal_cord_cervical_c-1,28.127932086682833,14.789930772456556,159,0.17690523324957758,0.09301843253117331
6,JAM2,FLARCC,brain_amygdala,36.679964122426554,10.191208422945195,152,0.2413155534370168,0.06704742383516575
6,JAM2,FLARCC,brain_anterior_cingulate_cortex_ba24,59.62556601674023,10.039681260012134,176,0.33878162509511495,0.05704364352279622
6,JAM2,FLARCC,brain_caudate_basal_ganglia,65.9983736648075,15.640935679021064,246,0.26828607180816055,0.06358103934561408
6,JAM2,FLARCC,brain_cerebellar_hemisphere,28.70663969680649,8.425804783417773,215,0.13351925440375112,0.039189789690315224
6,JAM2,FLARCC,brain_cerebellum,49.287569352178224,11.373041525420879,241,0.20451273590115446,0.047191043673945554
6,JAM2,FLARCC,brain_cortex,109.43490824285531,20.42911909601929,255,0.4291565029131581,0.08011419253340897
6,JAM2,FLARCC,brain_frontal_cortex_ba9,82.66773212070343,12.735182342994149,209,0.395539388137337,0.06093388680858444
6,JAM2,FLARCC,brain_hypothalamus,58.13971604755138,16.156658224656848,202,0.28782037647302666,0.07998345655770717
6,JAM2,FLARCC,brain_nucleus_accumbens_basal_ganglia,58.879716688818206,17.604534440439682,246,0.23934844182446424,0.07156314813186862
6,JAM2,FLARCC,brain_putamen_basal_ganglia,39.83017817434647,9.3816271906492,205,0.19429355206998278,0.045764035076337556
6,JAM2,FLARCC,brain_spinal_cord_cervical_c-1,27.97373107657087,14.597514403643993,159,0.17593541557591744,0.09180826668958486
6,JAM2,HPS,brain_amygdala,41.556627341082326,11.329595890744592,152,0.27339886408606795,0.0745368150706881
6,JAM2,HPS,brain_anterior_cingulate_cortex_ba24,64.64859782065199,10.860041118919387,176,0.3673215785264317,0.06170477908476924
6,JAM2,HPS,brain_caudate_basal_ganglia,61.41225749517262,14.576797211633515,246,0.2496433231511082,0.05925527321802242
6,JAM2,HPS,brain_cerebellar_hemisphere,27.94330801899597,8.220507881420284,215,0.12996887450695802,0.038234920378698994
6,JAM2,HPS,brain_cerebellum,47.82712489954785,11.018895749914327,241,0.1984528004130616,0.04572155912827521
6,JAM2,HPS,brain_cortex,115.00005843276932,21.40226912009788,255,0.45098062130497774,0.08393046713763874
6,JAM2,HPS,brain_frontal_cortex_ba9,84.9808246706891,13.0970400684032,209,0.40660681660616793,0.06266526348518277
6,JAM2,HPS,brain_hypothalamus,59.46135103035874,16.471638439834702,202,0.29436312391266706,0.08154276455363714
6,JAM2,HPS,brain_nucleus_accumbens_basal_ganglia,58.130877641125565,17.386186942645466,246,0.23630438065498197,0.07067555667742059
6,JAM2,HPS,brain_putamen_basal_ganglia,40.56466772538435,9.58500794219525,205,0.19787642792870416,0.04675613630339147
6,JAM2,HPS,brain_spinal_cord_cervical_c-1,28.217044678303097,14.730428439261669,159,0.17746568980064842,0.09264420402051364
6,JAM2,MMoE,brain_amygdala,46.01126898161212,12.614384132132713,152,0.3027057169842903,0.0829893692903468
6,JAM2,MMoE,brain_anterior_cingulate_cortex_ba24,88.89044397726107,14.96782460416412,176,0.5050593407798925,0.08504445797820523
6,JAM2,MMoE,brain_caudate_basal_ganglia,58.358252746642805,13.871524770568598,246,0.2372286697018,0.05638831207548211
6,JAM2,MMoE,brain_cerebellar_hemisphere,28.253565096004124,8.312532581533109,215,0.13141193067908893,0.03866294223968888
6,JAM2,MMoE,brain_cerebellum,47.17261753899422,10.892000275893702,241,0.19573700223649051,0.04519502189167511
6,JAM2,MMoE,brain_cortex,109.1240581052266,20.76281993849242,255,0.4279374827655945,0.08142282328820558
6,JAM2,MMoE,brain_frontal_cortex_ba9,98.6594617340289,15.23187476540745,209,0.4720548408326741,0.07287978356654283
6,JAM2,MMoE,brain_hypothalamus,63.94201430338211,17.863274294399336,202,0.31654462526426785,0.08843205096237294
6,JAM2,MMoE,brain_nucleus_accumbens_basal_ganglia,71.68907910292576,21.371245728680552,246,0.29141902074360065,0.08687498263691282
6,JAM2,MMoE,brain_putamen_basal_ganglia,42.8924546406827,10.221993027794989,205,0.20923148605211073,0.04986338062339019
6,JAM2,MMoE,brain_spinal_cord_cervical_c-1,27.094534736139373,14.175922871412304,159,0.17040587884364386,0.0891567476189453
6,JAM2,Pool,brain_amygdala,49.05647922525419,13.544196839660184,152,0.3227399949029881,0.08910655815565911
6,JAM2,Pool,brain_anterior_cingulate_cortex_ba24,81.2862347818778,13.529622727414711,176,0.46185360671521475,0.07687285640576541
6,JAM2,Pool,brain_caudate_basal_ganglia,60.78101083089554,14.274630817579594,246,0.24707727980038838,0.05802695454300648
6,JAM2,Pool,brain_cerebellar_hemisphere,42.67436246710518,12.451545301339872,215,0.19848540682374505,0.057914164192278475
6,JAM2,Pool,brain_cerebellum,64.86157305464438,14.894026551595315,241,0.26913515790308873,0.061800940048113345
6,JAM2,Pool,brain_cortex,110.61086659108933,20.984232367646605,255,0.4337681042787817,0.08229110732410433
6,JAM2,Pool,brain_frontal_cortex_ba9,95.18837866713936,14.83577034506396,209,0.4554467878810496,0.07098454710556919
6,JAM2,Pool,brain_hypothalamus,64.45317650324058,18.353011278043105,202,0.3190751312041613,0.09085649147546092
6,JAM2,Pool,brain_nucleus_accumbens_basal_ganglia,66.7067297965326,19.73967579454255,246,0.2711655682785878,0.08024258453066077
6,JAM2,Pool,brain_putamen_basal_ganglia,47.89668670591076,11.277264921621473,205,0.23364237417517444,0.055011048398153524
6,JAM2,Pool,brain_spinal_cord_cervical_c-1,31.641107729645988,16.489257775708772,159,0.19900067754494333,0.10370602374659606
6,JAM2,STL,brain_amygdala,47.528020295160104,13.136026626365084,152,0.31268434404710593,0.08642122780503345
6,JAM2,STL,brain_anterior_cingulate_cortex_ba24,83.480306199064,13.97019177497754,176,0.47431992158559094,0.0793760896305542
6,JAM2,STL,brain_caudate_basal_ganglia,65.33115207385083,15.47086118083601,246,0.2655737889180928,0.06288967959689436
6,JAM2,STL,brain_cerebellar_hemisphere,29.833318032095995,8.740593040565566,215,0.13875961875393486,0.04065392111890961
6,JAM2,STL,brain_cerebellum,52.471442438234604,12.020940033474531,241,0.21772382754454192,0.0498794192260354
6,JAM2,STL,brain_cortex,114.63277895324421,21.82898334849449,255,0.4495403096205655,0.08560385626860584
6,JAM2,STL,brain_frontal_cortex_ba9,107.48427162220315,16.509858417448832,209,0.5142788115894887,0.0789945378825303
6,JAM2,STL,brain_hypothalamus,80.06661473493561,22.475867669127837,202,0.39636937987591886,0.11126667162934573
6,JAM2,STL,brain_nucleus_accumbens_basal_ganglia,73.05324681091213,21.60290561211268,246,0.29696441793053713,0.08781668948013284
